"id","date","year","village","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes_1","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","civilians_lowhigh","unknown_lowhigh","total_lowhigh"
"77","1/22/2013","2013","Boka'a",,,,,"3","4","3.5",,,,,,,"3","4","3.5","Obama","0","1","0","Vehicle",,"AQAP","17.21897785","45.63125308","Al Jawf","Drone Strike",,,"433","<p>AP: http://news.yahoo.com/yemen-us-drone-strike-kills-3-al-qaida-200607378.html; Reuters: http://uk.reuters.com/article/2013/01/22/us-yemen-qaeda-idUKBRE90L0VJ20130122; Xinhua: http://www.globaltimes.cn/content/757650.shtml</p>","AP"," http://news.yahoo.com/yemen-us-drone-strike-kills-3-al-qaida-200607378.html","Reuters"," http://uk.reuters.com/article/2013/01/22/us-yemen-qaeda-idUKBRE90L0VJ20130122","Xinhua"," http://www.globaltimes.cn/content/757650.shtml",,,,,,,,,"<a href=' http://news.yahoo.com/yemen-us-drone-strike-kills-3-al-qaida-200607378.html'>AP</a>, <a href=' http://uk.reuters.com/article/2013/01/22/us-yemen-qaeda-idUKBRE90L0VJ20130122'>Reuters</a>, <a href=' http://www.globaltimes.cn/content/757650.shtml'>Xinhua</a>","Between 3 and 4",,,"Between 3 and 4"
"76","1/21/2013","2013","Al Ateef","Ma'rib","3","Ahmed al-Ziadi, Qasem Naser Tuaiman, Ali Saleh Tuaiman","Ziadi was a suspected AQAP leader in Marib; the Tuaimans were militants freed by Yemeni authorities in April 2012 after several months in prison","2","4","3",,,,,,,"2","4","3","Obama","0","1","0","Vehicle",,"AQAP","15.20440006","45.70840073","Ma'rib","Drone Strike",,,"434","<li>AFP: <a href=""http://www.naharnet.com/stories/en/69131-sources-u-s-drone-strikes-on-qaida-in-yemen-kill-2"" target=""_blank"">http://www.naharnet.com/stories/en/69131-sources-u-s-drone-strikes-on-qaida-in-yemen-kill-2</a></li>\n <li>Reuters: <a href=""http://www.reuters.com/article/2013/01/21/us-yemen-violence-usa-idUSBRE90K0AO20130121"" target=""_blank"">http://www.reuters.com/article/2013/01/21/us-yemen-violence-usa-idUSBRE90K0AO20130121</a></li>\n <li>Yemen Post: <a href=""http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6440&MainCat=3"" target=""_blank"">http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6440&MainCat=3</a></li>\n <li>Yemen Observer: <a href=""http://www.yobserver.com/front-page/10022400.html"" target=""_blank"">http://www.yobserver.com/front-page/10022400.html</a></li>\n <li>Yemen Times: <a href=""http://www.yementimes.com/en/1645/news/1889/Drone-strike-kills-three-Al-Qaeda-terror-suspects-in-Marib-governorate.htm"" target=""_blank"">http://www.yementimes.com/en/1645/news/1889/Drone-strike-kills-three-Al-Qaeda-terror-suspects-in-Marib-governorate.htm</a></li>","AFP"," http://www.naharnet.com/stories/en/69131-sources-u-s-drone-strikes-on-qaida-in-yemen-kill-2 target=_blank","\n Reuters"," http://www.reuters.com/article/2013/01/21/us-yemen-violence-usa-idUSBRE90K0AO20130121 target=_blank","\n Yemen Post"," http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6440&MainCat=3 target=_blank","\n Yemen Observer"," http://www.yobserver.com/front-page/10022400.html target=_blank","\n Yemen Times"," http://www.yementimes.com/en/1645/news/1889/Drone-strike-kills-three-Al-Qaeda-terror-suspects-in-Marib-governorate.htm target=_blank",,,,,"<a href=' http://www.naharnet.com/stories/en/69131-sources-u-s-drone-strikes-on-qaida-in-yemen-kill-2 target=_blank'>AFP</a>, <a href=' http://www.reuters.com/article/2013/01/21/us-yemen-violence-usa-idUSBRE90K0AO20130121 target=_blank'>\n Reuters</a>, <a href=' http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6440&MainCat=3 target=_blank'>\n Yemen Post</a>, <a href=' http://www.yobserver.com/front-page/10022400.html target=_blank'>\n Yemen Observer</a>, <a href=' http://www.yementimes.com/en/1645/news/1889/Drone-strike-kills-three-Al-Qaeda-terror-suspects-in-Marib-governorate.htm target=_blank'>\n Yemen Times</a>","Between 2 and 4",,,"Between 2 and 4"
"75","1/19/2013","2013","Wadi Abida","Ma'rib","1","Ismaeel Bin Saeed Bin Jameel","Local al-Qaeda operative","4","6","5",,,,,,,"4","6","5","Obama","0","1","0","Vehicle",,"AQAP","15.36839962","45.41149902","Ma'rib","Drone Strike",,,"435","<li>AP: <a href=""http://www.huffingtonpost.com/2013/01/19/yemen-drone-strikes_n_2512871.html"" target=""_blank"">http://www.huffingtonpost.com/2013/01/19/yemen-drone-strikes_n_2512871.html</a></li>\n <li>Reuters: <a href=""http://uk.reuters.com/article/2013/01/20/uk-yemen-violence-idUKBRE90J03V20130120"" target=""_blank"">http://uk.reuters.com/article/2013/01/20/uk-yemen-violence-idUKBRE90J03V20130120</a></li>\n <li>RFE/RL: <a href=""http://www.rferl.org/content/yemen-drone-strikes/24878475.html"" target=""_blank"">http://www.rferl.org/content/yemen-drone-strikes/24878475.html</a></li>\n <li>VOA: <a href=""http://www.voanews.com/content/three-killed-in-yemen-drone-strike/1587346.html"" target=""_blank"">http://www.voanews.com/content/three-killed-in-yemen-drone-strike/1587346.html</a></li>\n <li>Yemen Observer: <a href=""http://www.yobserver.com/front-page/10022399.html"" target=""_blank"">http://www.yobserver.com/front-page/10022399.html</a></li>","AP"," http://www.huffingtonpost.com/2013/01/19/yemen-drone-strikes_n_2512871.html target=_blank","\n Reuters"," http://uk.reuters.com/article/2013/01/20/uk-yemen-violence-idUKBRE90J03V20130120 target=_blank","\n RFE/RL"," http://www.rferl.org/content/yemen-drone-strikes/24878475.html target=_blank","\n VOA"," http://www.voanews.com/content/three-killed-in-yemen-drone-strike/1587346.html target=_blank","\n Yemen Observer"," http://www.yobserver.com/front-page/10022399.html target=_blank",,,,,"<a href=' http://www.huffingtonpost.com/2013/01/19/yemen-drone-strikes_n_2512871.html target=_blank'>AP</a>, <a href=' http://uk.reuters.com/article/2013/01/20/uk-yemen-violence-idUKBRE90J03V20130120 target=_blank'>\n Reuters</a>, <a href=' http://www.rferl.org/content/yemen-drone-strikes/24878475.html target=_blank'>\n RFE/RL</a>, <a href=' http://www.voanews.com/content/three-killed-in-yemen-drone-strike/1587346.html target=_blank'>\n VOA</a>, <a href=' http://www.yobserver.com/front-page/10022399.html target=_blank'>\n Yemen Observer</a>","Between 4 and 6",,,"Between 4 and 6"
"74","1/3/2013","2013","Rada'a","Al Bayda'","1","Moqbel Ebad Al Zawbah","Senior al-Qaeda figure","3","3","3",,,,,,,"3","3","3","Obama","0","1","0","Vehicle",,"AQAP","14.38386184","44.8130005","Al Bayda'","Drone Strike",,,"436","<li>AJE: <a href=""http://www.aljazeera.com/news/africa/2013/01/201313155826924301.html"" target=""_blank"">http://www.aljazeera.com/news/africa/2013/01/201313155826924301.html</a></li>\n <li>Xinhua: <a href=""http://news.xinhuanet.com/english/world/2013-01/03/c_132078290.htm"" target=""_blank"">http://news.xinhuanet.com/english/world/2013-01/03/c_132078290.htm</a></li>\n <li>AFP: <a href=""http://english.ahram.org.eg/NewsContent/2/8/61751/World/Region/New-US-drone-strike-kills--Qaeda-suspects-in-Yemen.aspx"" target=""_blank"">http://english.ahram.org.eg/NewsContent/2/8/61751/World/Region/New-US-drone-strike-kills--Qaeda-suspects-in-Yemen.aspx</a></li>\n <li>Reuters: <a href=""http://www.dailytimes.com.pk/default.asp?page=2013\01\04\story_4-1-2013_pg7_1"" target=""_blank"">http://www.dailytimes.com.pk/default.asp?page=2013\01\04\story_4-1-2013_pg7_1</a></li>","AJE"," http://www.aljazeera.com/news/africa/2013/01/201313155826924301.html target=_blank","\n Xinhua"," http://news.xinhuanet.com/english/world/2013-01/03/c_132078290.htm target=_blank","\n AFP"," http://english.ahram.org.eg/NewsContent/2/8/61751/World/Region/New-US-drone-strike-kills--Qaeda-suspects-in-Yemen.aspx target=_blank","\n Reuters"," http://www.dailytimes.com.pk/default.asp?page=2013\01\04\story_4-1-2013_pg7_1 target=_blank",,,,,,,"<a href=' http://www.aljazeera.com/news/africa/2013/01/201313155826924301.html target=_blank'>AJE</a>, <a href=' http://news.xinhuanet.com/english/world/2013-01/03/c_132078290.htm target=_blank'>\n Xinhua</a>, <a href=' http://english.ahram.org.eg/NewsContent/2/8/61751/World/Region/New-US-drone-strike-kills--Qaeda-suspects-in-Yemen.aspx target=_blank'>\n AFP</a>, <a href=' http://www.dailytimes.com.pk/default.asp?page=2013\01\04\story_4-1-2013_pg7_1 target=_blank'>\n Reuters</a>","3",,,"3"
"73","12/29/2012","2012","Rada'a","Al Bayda'","1","Saleh Mohammed al Ameri","A prominent local fighter","3","3","3",,,,,,,"3","3","3","Obama","0","1","0","Vehicle",,"AQAP","14.40600929","44.84544449","Al Bayda'","Drone Strike",,,"437","<li>BBC: <a href=""http://www.bbc.co.uk/news/world-africa-20869435"" target=""_blank"">http://www.bbc.co.uk/news/world-africa-20869435</a></li>\n <li>AP: <a href=""http://news.yahoo.com/suspected-us-drone-kills-3-al-qaida-men-205946910.html"" target=""_blank"">http://news.yahoo.com/suspected-us-drone-kills-3-al-qaida-men-205946910.html</a></li>\n <li>Reuters: <a href=""http://uk.reuters.com/article/2012/12/30/uk-yemen-violence-idUKBRE8BT01520121230"" target=""_blank"">http://uk.reuters.com/article/2012/12/30/uk-yemen-violence-idUKBRE8BT01520121230</a></li>","BBC"," http://www.bbc.co.uk/news/world-africa-20869435 target=_blank","\n AP"," http://news.yahoo.com/suspected-us-drone-kills-3-al-qaida-men-205946910.html target=_blank","\n Reuters"," http://uk.reuters.com/article/2012/12/30/uk-yemen-violence-idUKBRE8BT01520121230 target=_blank",,,,,,,,,"<a href=' http://www.bbc.co.uk/news/world-africa-20869435 target=_blank'>BBC</a>, <a href=' http://news.yahoo.com/suspected-us-drone-kills-3-al-qaida-men-205946910.html target=_blank'>\n AP</a>, <a href=' http://uk.reuters.com/article/2012/12/30/uk-yemen-violence-idUKBRE8BT01520121230 target=_blank'>\n Reuters</a>","3",,,"3"
"72","12/28/2012","2012","Shehr",,"1","Abdullah Bawazir","Chief architect behind a 2011 mass prison break that freed dozens of fighters","2","2","2",,,,,,,"2","2","2","Obama","0","1","0","Motorcycle",,"AQAP","14.76809978","49.62789917","Hadramawt","Drone Strike",,,"438","<p>Reuters: http://uk.reuters.com/article/2012/12/28/uk-yemen-drone-idUKBRE8BR0CR20121228; AP: http://www.foxnews.com/world/2012/12/28/yemeni-officials-say-suspected-us-drone-strike-kills-2-al-qaida-suspects-in-2028815237/; AFP: http://www.lhrtimes.com/2012/12/29/us-drone-strike-kills-two-al-qaida-militants/</p>","Reuters"," http://uk.reuters.com/article/2012/12/28/uk-yemen-drone-idUKBRE8BR0CR20121228","AP"," http://www.foxnews.com/world/2012/12/28/yemeni-officials-say-suspected-us-drone-strike-kills-2-al-qaida-suspects-in-2028815237/","AFP"," http://www.lhrtimes.com/2012/12/29/us-drone-strike-kills-two-al-qaida-militants/",,,,,,,,,"<a href=' http://uk.reuters.com/article/2012/12/28/uk-yemen-drone-idUKBRE8BR0CR20121228'>Reuters</a>, <a href=' http://www.foxnews.com/world/2012/12/28/yemeni-officials-say-suspected-us-drone-strike-kills-2-al-qaida-suspects-in-2028815237/'>AP</a>, <a href=' http://www.lhrtimes.com/2012/12/29/us-drone-strike-kills-two-al-qaida-militants/'>AFP</a>","2",,,"2"
"70","12/24/2012","2012","Rada'a",,"1","Abdel-Raouf Naseeb","Mid-level al-Qaeda operative","2","2","2",,,,,,,"2","2","2","Obama","0","1","0","Vehicle",,"AQAP","14.42551951","44.82274942","Al Bayda'","Drone Strike",,,"439","<p>AP: http://www.huffingtonpost.com/2012/12/24/yemen-us-drone-strike_n_2358734.html; AFP: http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661; Reuters: http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224</p>","AP"," http://www.huffingtonpost.com/2012/12/24/yemen-us-drone-strike_n_2358734.html","AFP"," http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661","Reuters"," http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224",,,,,,,,,"<a href=' http://www.huffingtonpost.com/2012/12/24/yemen-us-drone-strike_n_2358734.html'>AP</a>, <a href=' http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661'>AFP</a>, <a href=' http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224'>Reuters</a>","2",,,"2"
"71","12/24/2012","2012","Shehr","Hadramaut",,,,"3","5","4",,,,,,,"3","5","4","Obama","0","1","0","Motorcycle",,"AQAP","16.1845593","43.6961642","Hadramaut","Drone Strike",,,"404","<li>AFP: <a href=""http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661"" target=""_blank"">http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661</a></li>\n <li>Gulf News: <a href=""http://gulfnews.com/news/gulf/yemen/fresh-drone-strike-kills-5-people-in-southern-yemen-1.1123403#.UNioESkUpSo.twitter"" target=""_blank"">http://gulfnews.com/news/gulf/yemen/fresh-drone-strike-kills-5-people-in-southern-yemen-1.1123403#.UNioESkUpSo.twitter</a></li>\n <li>Reuters: <a href=""http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224"" target=""_blank"">http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224</a></li>\n <li>Yemen Post: <a href=""http://yemenpost.net/Detail123456789.aspx?ID=3&ampSubID=6360&ampMainCat=3"" target=""_blank"">http://yemenpost.net/Detail123456789.aspx?ID=3&ampSubID=6360&ampMainCat=3</a></li>","AFP"," http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661 target=_blank","\n Gulf News"," http://gulfnews.com/news/gulf/yemen/fresh-drone-strike-kills-5-people-in-southern-yemen-1.1123403#.UNioESkUpSo.twitter target=_blank","\n Reuters"," http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224 target=_blank","\n Yemen Post"," http://yemenpost.net/Detail123456789.aspx?ID=3&ampSubID=6360&ampMainCat=3 target=_blank",,,,,,,"<a href=' http://www.google.com/hostednews/afp/article/ALeqM5h_Q1B21VpazmTwsc6fStC7v4hH_g?docId=CNG.d5fe4faf34391046ead8ee4c3523a099.661 target=_blank'>AFP</a>, <a href=' http://gulfnews.com/news/gulf/yemen/fresh-drone-strike-kills-5-people-in-southern-yemen-1.1123403#.UNioESkUpSo.twitter target=_blank'>\n Gulf News</a>, <a href=' http://uk.reuters.com/article/2012/12/24/yemen-militants-drone-idUKL5E8NO5SQ20121224 target=_blank'>\n Reuters</a>, <a href=' http://yemenpost.net/Detail123456789.aspx?ID=3&ampSubID=6360&ampMainCat=3 target=_blank'>\n Yemen Post</a>","Between 3 and 5",,,"Between 3 and 5"
"69","11/28/2012","2012",,,"1","Said Shihri","AQAP's deputy leader and co founder one of the first inmates of the American prison at GuantÃ¡namo Bay, Cuba.","1","1","1",,,,,,,"1","1","1","Obama","0","1","0","Unclear",,"AQAP","16.19625366","44.12521358","Sa'dah","Drone Strike",,,"512","<p>CNN: <a href=""http://www.cnn.com/2013/07/18/opinion/bergen-al-qaeda-yemen/index.html"">http://www.cnn.com/2013/07/18/opinion/bergen-al-qaeda-yemen/index.html</a></p>\n <p>Huffington Post: <a href=""http://www.huffingtonpost.com/2013/07/17/saeed-al-shihri-dead-confirmed_n_3609071.html"">http://www.huffingtonpost.com/2013/07/17/saeed-al-shihri-dead-confirmed_n_3609071.html</a></p>\n <p>Daily Mail: <a href=""http://www.dailymail.co.uk/news/article-2366572/Said-al-Shihri-killed-U-S-drone-strike-Yemen.html"">http://www.dailymail.co.uk/news/article-2366572/Said-al-Shihri-killed-U-S-drone-strike-Yemen.html</a></p>\n <p>New York Times: <a href=""http://www.nytimes.com/2013/01/25/world/middleeast/said-ali-al-shihri-qaeda-leader-in-yemen-is-dead.html"">http://www.nytimes.com/2013/01/25/world/middleeast/said-ali-al-shihri-qaeda-leader-in-yemen-is-dead.html</a></p>\n <p>CBS News: <a href=""http://www.cbsnews.com/news/al-qaeda-in-the-arabian-peninsula-confirms-groups-no-2-saeed-al-shihri-killed-in-us-strike-in-yemen/"">http://www.cbsnews.com/news/al-qaeda-in-the-arabian-peninsula-confirms-groups-no-2-saeed-al-shihri-killed-in-us-strike-in-yemen/</a></p>\n <p>Washington Post: <a href=""http://www.washingtonpost.com/world/national-security/al-qaeda-affiliates-no-2-leader-reportedly-killed-in-yemen/2012/09/10/4f52586a-fb94-11e1-bcf4-cbd80a4cffec_story.html"">http://www.washingtonpost.com/world/national-security/al-qaeda-affiliates-no-2-leader-reportedly-killed-in-yemen/2012/09/10/4f52586a-fb94-11e1-bcf4-cbd80a4cffec_story.html</a></p>","CNN"," http://www.cnn.com/2013/07/18/opinion/bergen-al-qaeda-yemen/index.html","\n Huffington Post"," http://www.huffingtonpost.com/2013/07/17/saeed-al-shihri-dead-confirmed_n_3609071.html","\n Daily Mail"," http://www.dailymail.co.uk/news/article-2366572/Said-al-Shihri-killed-U-S-drone-strike-Yemen.html","\n New York Times"," http://www.nytimes.com/2013/01/25/world/middleeast/said-ali-al-shihri-qaeda-leader-in-yemen-is-dead.html","\n CBS News"," http://www.cbsnews.com/news/al-qaeda-in-the-arabian-peninsula-confirms-groups-no-2-saeed-al-shihri-killed-in-us-strike-in-yemen/","\n Washington Post"," http://www.washingtonpost.com/world/national-security/al-qaeda-affiliates-no-2-leader-reportedly-killed-in-yemen/2012/09/10/4f52586a-fb94-11e1-bcf4-cbd80a4cffec_story.html",,,"<a href=' http://www.cnn.com/2013/07/18/opinion/bergen-al-qaeda-yemen/index.html'>CNN</a>, <a href=' http://www.huffingtonpost.com/2013/07/17/saeed-al-shihri-dead-confirmed_n_3609071.html'>\n Huffington Post</a>, <a href=' http://www.dailymail.co.uk/news/article-2366572/Said-al-Shihri-killed-U-S-drone-strike-Yemen.html'>\n Daily Mail</a>, <a href=' http://www.nytimes.com/2013/01/25/world/middleeast/said-ali-al-shihri-qaeda-leader-in-yemen-is-dead.html'>\n New York Times</a>, <a href=' http://www.cbsnews.com/news/al-qaeda-in-the-arabian-peninsula-confirms-groups-no-2-saeed-al-shihri-killed-in-us-strike-in-yemen/'>\n CBS News</a>, <a href=' http://www.washingtonpost.com/world/national-security/al-qaeda-affiliates-no-2-leader-reportedly-killed-in-yemen/2012/09/10/4f52586a-fb94-11e1-bcf4-cbd80a4cffec_story.html'>\n Washington Post</a>","1",,,"1"
"68","11/7/2012","2012","Sayyan","San'a'","1","Adnan al Qadhi","Wanted for 2008 bombing of U.S. Embassy in Sanaa","1","3","2",,,,,,,"1","3","2","Obama","0","1","0","Vehicle",,"AQAP","15.17236242","44.33518677","San'a'","Drone Strike",,,"440","<li>McClatchy: <a href=""http://www.adn.com/2012/11/28/2706700/family-neighbors-of-yemeni-killed.html"" target=""_blank"">http://www.adn.com/2012/11/28/2706700/family-neighbors-of-yemeni-killed.html</a></li>\n <li>Xinhua: <a href=""http://www.nzweek.com/world/u-s-drone-strike-kills-3-al-qaida-militants-near-yemeni-capital-22572/"" target=""_blank"">http://www.nzweek.com/world/u-s-drone-strike-kills-3-al-qaida-militants-near-yemeni-capital-22572/</a></li>\n <li>AFP: <a href=""http://www.dailytimes.com.pk/default.asp?page=2012\11\09\story_9-11-2012_pg7_8"" target=""_blank"">http://www.dailytimes.com.pk/default.asp?page=2012\11\09\story_9-11-2012_pg7_8</a></li>\n <li>LAT: <a href=""http://articles.latimes.com/2012/dec/25/world/la-fg-yemen-drones-qaeda-20121225"" target=""_blank"">http://articles.latimes.com/2012/dec/25/world/la-fg-yemen-drones-qaeda-20121225</a></li>\n <li>Yemen Post: <a href=""http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6212"" target=""_blank"">http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6212</a></li>","McClatchy"," http://www.adn.com/2012/11/28/2706700/family-neighbors-of-yemeni-killed.html target=_blank","\n Xinhua"," http://www.nzweek.com/world/u-s-drone-strike-kills-3-al-qaida-militants-near-yemeni-capital-22572/ target=_blank","\n AFP"," http://www.dailytimes.com.pk/default.asp?page=2012\11\09\story_9-11-2012_pg7_8 target=_blank","\n LAT"," http://articles.latimes.com/2012/dec/25/world/la-fg-yemen-drones-qaeda-20121225 target=_blank","\n Yemen Post"," http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6212 target=_blank",,,,,"<a href=' http://www.adn.com/2012/11/28/2706700/family-neighbors-of-yemeni-killed.html target=_blank'>McClatchy</a>, <a href=' http://www.nzweek.com/world/u-s-drone-strike-kills-3-al-qaida-militants-near-yemeni-capital-22572/ target=_blank'>\n Xinhua</a>, <a href=' http://www.dailytimes.com.pk/default.asp?page=2012\11\09\story_9-11-2012_pg7_8 target=_blank'>\n AFP</a>, <a href=' http://articles.latimes.com/2012/dec/25/world/la-fg-yemen-drones-qaeda-20121225 target=_blank'>\n LAT</a>, <a href=' http://yemenpost.net/Detail123456789.aspx?ID=3&SubID=6212 target=_blank'>\n Yemen Post</a>","Between 1 and 3",,,"Between 1 and 3"
"67","10/28/2012","2012","Jbara",,,,,"4","4","4","2","2","2",,,,"6","6","6","Obama","0","1","0","House",,"AQAP","16.91379929","43.77700043","Sa'dah","Drone Strike",,"<p>This was the first report of an attack by a pilotless plane in the area near the Saudi border in northern Yemen.</p>","441","<p>AFP: http://www.dailystar.com.lb/News/Middle-East/2012/Oct-28/192977-drone-strike-kills-three-qaeda-suspects-in-yemen-tribal-source.ashx#axzz2AbhjTP00; Xinhua: http://www.china.org.cn/world/2012-10/29/content_26930251.htm; Yemen Post: http://yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6152&amp;MainCat=3; Reuters: http://www.moneycontrol.com/news/wire-news/drone-hits-suspected-al-qaeda-targetnorth-yemen_774352.html</p>","AFP"," http://www.dailystar.com.lb/News/Middle-East/2012/Oct-28/192977-drone-strike-kills-three-qaeda-suspects-in-yemen-tribal-source.ashx#axzz2AbhjTP00","Xinhua"," http://www.china.org.cn/world/2012-10/29/content_26930251.htm","Yemen Post"," http://yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6152&amp;MainCat=3","Reuters"," http://www.moneycontrol.com/news/wire-news/drone-hits-suspected-al-qaeda-targetnorth-yemen_774352.html",,,,,,,"<a href=' http://www.dailystar.com.lb/News/Middle-East/2012/Oct-28/192977-drone-strike-kills-three-qaeda-suspects-in-yemen-tribal-source.ashx#axzz2AbhjTP00'>AFP</a>, <a href=' http://www.china.org.cn/world/2012-10/29/content_26930251.htm'>Xinhua</a>, <a href=' http://yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6152&amp;MainCat=3'>Yemen Post</a>, <a href=' http://www.moneycontrol.com/news/wire-news/drone-hits-suspected-al-qaeda-targetnorth-yemen_774352.html'>Reuters</a>","4",,"2","6"
"66","10/21/2012","2012",,,"2","Sanad Abdulla al-Aqili, Abdullah Oraidan","Local al-Qaeda operatives","3","4","3.5",,,,,,,"3","4","3.5","Obama","0","1","0","Vehicle",,"AQAP","15.53999996","45.30179977","Ma'rib","Drone Strike",,,"442","<p>AP: http://www.foxnews.com/world/2012/10/21/yemeni-officials-say-4-suspected-militants-killed-in-apparent-us-drone-strike/; Reuters: http://uk.reuters.com/article/2012/10/21/uk-yemen-drones-idUKBRE89K0D520121021; Yemen Observer: http://www.yobserver.com/front-page/10022343.html; Yemen Post: http://www.yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6127&amp;MainCat=3</p>","AP"," http://www.foxnews.com/world/2012/10/21/yemeni-officials-say-4-suspected-militants-killed-in-apparent-us-drone-strike/","Reuters"," http://uk.reuters.com/article/2012/10/21/uk-yemen-drones-idUKBRE89K0D520121021","Yemen Observer"," http://www.yobserver.com/front-page/10022343.html","Yemen Post"," http://www.yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6127&amp;MainCat=3",,,,,,,"<a href=' http://www.foxnews.com/world/2012/10/21/yemeni-officials-say-4-suspected-militants-killed-in-apparent-us-drone-strike/'>AP</a>, <a href=' http://uk.reuters.com/article/2012/10/21/uk-yemen-drones-idUKBRE89K0D520121021'>Reuters</a>, <a href=' http://www.yobserver.com/front-page/10022343.html'>Yemen Observer</a>, <a href=' http://www.yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6127&amp;MainCat=3'>Yemen Post</a>","Between 3 and 4",,,"Between 3 and 4"
"65","10/18/2012","2012","Jaar",,"1","Nader al-Shaddadi","One of the top al-Qaeda leaders in the region","7","9","8",,,,,,,"7","9","8","Obama","0","1","0","Unclear",,"AQAP","13.22340012","45.30879974","Abyan","Drone Strike",,,"443","<p>NYT: http://www.nytimes.com/2012/10/19/world/middleeast/yemen-drone-strike-al-qaeda.html?_r=0; AFP: http://www.google.com/hostednews/afp/article/ALeqM5jOUybeLa3UuIYYuWEG0LzwdszY4w?docId=CNG.70ae9a0f8e3fc1f13806e6b450fa7d73.501; Yemen Post: http://www.yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6113&amp;MainCat=3; AP: http://www.usatoday.com/story/news/world/2012/10/18/drone-yemen-us/1640725/</p>","NYT"," http://www.nytimes.com/2012/10/19/world/middleeast/yemen-drone-strike-al-qaeda.html?_r=0","AFP"," http://www.google.com/hostednews/afp/article/ALeqM5jOUybeLa3UuIYYuWEG0LzwdszY4w?docId=CNG.70ae9a0f8e3fc1f13806e6b450fa7d73.501","Yemen Post"," http://www.yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6113&amp;MainCat=3","AP"," http://www.usatoday.com/story/news/world/2012/10/18/drone-yemen-us/1640725/",,,,,,,"<a href=' http://www.nytimes.com/2012/10/19/world/middleeast/yemen-drone-strike-al-qaeda.html?_r=0'>NYT</a>, <a href=' http://www.google.com/hostednews/afp/article/ALeqM5jOUybeLa3UuIYYuWEG0LzwdszY4w?docId=CNG.70ae9a0f8e3fc1f13806e6b450fa7d73.501'>AFP</a>, <a href=' http://www.yemenpost.net/Detail123456789.aspx?ID=3&amp;SubID=6113&amp;MainCat=3'>Yemen Post</a>, <a href=' http://www.usatoday.com/story/news/world/2012/10/18/drone-yemen-us/1640725/'>AP</a>","Between 7 and 9",,,"Between 7 and 9"
